timestamp,speaker,words
19:01,Render,"So actually, uh, I. Uh,  found out I was going to be the social coordinator. The end of, um, my, uh, junior year. Um, uh, and so I got to talk to her on the phone. Uh, and of course the first thing that uh, you know, you, you, you learned about Georgia was that she was really not comfortable doing things in-person. She much preferred to talk on the phone. Which is obviously very quirky. Uh, and for me, I kept saying, ""Well, why don't we just, you know, meet in town for coffee? Why don't we, you know, let's just get together."" And she's like, ""Well, you know, I got to take care of my mother and you know, this, that, and the other thing."" And she was just sort of very reclusive and just really preferred. She had an office on campus, but I can't remember. I probably counted my hand the times that she, I met her or saw her there. So it was very rare that you, you saw her on campus. Um, uh, you would, you could see her in town driving her 1963 Ford Falcon, uh, wearing sunglasses and gloves. You know, cut off it with her fingertips to drive the, uh, steering wheel. So she was a very, um, unique individual from that point of view. Um, but, uh, obviously brilliant and, um, uh, conversations with Georgia, uh, we were never short. So I had to literally, um, clear, you know, make sure I had enough time, allowed enough time. And then I always had to have a strategy if I needed to get off the phone. Uh, so I didn't offend her and make sure I got off the phone. So, um, so a lot of those calls. What I would do is the, the SGA office was in The Forum, um, and there was a corridor, uh, outside this, this office, and there was a wall phone, um, right there. So, you know, again, you know, the way the, the PABX phone system worked was that there are only phones on the floors. There were not phones in anybody's rooms. No one had cell phones. So if you wanted to call another extension, you picked up the phone and the operator came on and you'd say extension to two, six, four, and then they would transfer you. It was very, very archaic. And, but that's how it worked. And if you wanted an outside line, you had to request an outside line. It was very, very strange. So, um, so I would go to the office, uh, say three o'clock in the afternoon, uh, and meet with some people. And then, uh, it was time to talk to George about what we were going to do. Maybe we were planning the next month. Maybe we were, you know, there was some issue. And, um, so I would sit on the floor, uh, that, that phone had a long cable and I would talk to Georgia. That was, that was probably 60% of the time. That's where I talked to Georgia. I mean, a lot. And one of the reasons was I, uh, I lived off campus and I had a phone, but it was expensive to use the phone. So I didn't want to use my phone in my apartment. It was too expensive to talk to Georgia. In fact, uh, I reluctantly gave her my phone number because I was worried about how long I was going to be on the phone with her. So it's funny."
22:29,Harris,"Um, and then I guess additionally, um. Were... before you personally met Georgia, were you, um, uh, was there any sort of preconceived notion, um, like students or faculty had you were aware of? Like, had you heard the name Georgia Dentel at all before?"
22:51,Render,"Only only through, um, being about in the SGA. Um, this is good government, but I, I'd never really, I never really had ever talked to her, met her, or, you know, again, she was not exactly on campus a lot. Um, so, um, and the other thing, the only other reason I sort of knew her name was, um, because of her unique personality. Um, she didn't have a lot of, um, um, the administration often tried to get rid of her. Um, you know, at least twice while I was there. Um, we'll talk about more about that later. Um, I think they just felt like they wanted someone who was more accessible to staff and students from that point of view. That was their impression. But yet they just didn't really know that Georgia did have this impact on students. It just wasn't always the way they traditionally thought how that would work. So it was on the phone or, um, in some, in other ways. So, um, so Georgia actually talked to lots of students, you know, I just didn't know that. Anyway so no, I really didn't know of her that well til I was picked to be social coordinator."
24:26:00,Harris,"That's interesting. Yeah. Um, well, okay, if, um, since, uh, you said students as a whole, like, uh, there wasn't much of a, like, consensus on Georgia, but what would you would you say there? How would you say, um. Uh, students felt about, uh, the social programming at Grinnell at the time?"
24:55:00,Render,"So, I want to make sure I'm clear. Georgia had very strong faculty relationships. Um, some which, you know, to the very end of her life. And so I think there were, there were definitely elements of the faculty who were highly supportive of her and that came into play later when they really wanted to get rid of her, and um replace her with a man who was really not qualified to do the job that she was doing. Um, um, it's just that I just think her, her, uh, the, the knowledge of students of her was more limited because she wasn't more of a presence physically on campus. That was my point. Um, again, when I applied, I was quite concerned, you know, to people like leave campus every weekend, because there's nothing to do. Or do they stay on campus and they said, ""Oh no, we have a really good program."" Um, and so, uh, and the program is really run by students. That totally blew me away. And I think the quality of the program, uh, you know, you know, right away was impressive and amazing with a, um, limited budget. So my budget for, for the entire social coordinator budget was less than $40,000 in 1977. So you'd have to figure out what that is in today's dollars, but it wasn't a whole lot of money. And so that was the other thing was, was trying to piece together who was available, when we could get them, and what we could pay for them. And that was, again, just Georgia's genius was figuring out how to do that. From say, the film's point of view. Um, you know, this is the, again, olden times where you had movies on reels and you showed them. Um, and, uh, those prices were pretty much always the same. And so you, it was fairly predictable what your film budget was going to be. And we would have these cultural weekends, three or four different times during the year. There was, you know, Black Culture Weekend. Uh, I'm trying to remember something that was a Jewish Cultural Weekend. Um, some of those had some extra funding, uh, uh, and activities, but for the most part, it was coming out of the student activity budget. And, uh, it was about 40 grand to spend on everything. And it was amazing how we got it all done out for that. Such little money. Um, but. You know, we had, let me also say that coming from Chicago, um, where there was a very strong blues, jazz and folk scene, and also being closer to Grinnell. Um, a lot of the acts that wound up coming to Grinnell were groups. I knew because they came from Chicago or had performed a lot at Chicago. And so, um, that came into play later, uh, when we were trying to decide who, who to bring to campus. Um, it was, it was good because, um, myself and our concert people knew who a lot of the up-and-coming groups were. That's what we wanted. We wanted people who were on the way up that were going to be good, already good, are going to be on the way up because we could afford them. Once they got really, really good, that wasn't going to happen. So, when Bruce Springsteen played at Grinnell in 1975, you want to guess what we paid for Bruce Springsteen and the East Street Band?"
28:33:00,Harris,Is it?
28:34:00,Hayden Suarez-Davis,"I think I know this. 20, 2500, I think"
28:38:00,Render,"2500 is absolutely correct. And I happen to be in on Grinnell-in-London. And so I, I did not go to this concert. I've seen one of the great regrets of Grinnell, probably the top three. Um, but I was in London and on the, that was like no early November. And like, like a week or two later, he's on the cover of Time and Newsweek. And, um, and in an article about the concert in Rolling Stone. So it was pretty kind of cool, you know? So that's just an example. So, um, I'm sorry, my answers are long winded, but that was a big deal. How good our program was. And you know what? It also was educational for all the students because the variety of the music and a lot of music people had never heard of before. There was world music. It was, it was pretty amazing. You know, um, the lineup. Um, and I, I can, we get the years mixed up, but it was, it was pretty amazing."
29:50:00,Harris,"No. And thank you for your, for your thorough answers as well. I, it's helpful for the oral history. So, um, can you, um, what was the, can you describe more of like the process of, uh, like personally working with Georgia to get all of these, uh, acts and bands to campus?"
30:16:00,Render,"Sure. So, uh, some of this work was done, uh, with committee where we would make a list of who we were interested in, uh, who might be available. Uh, but also then Georgia had, um, her own list, her own influences, uh, some of what she had personal relationships with either the managers or members of the, with a group. So for example, she, uh, had strong personal relationships with, um, a guy named Percy Heath, who was in something called, ""The Modern Jazz Quartet."" And, you know, write that one down, you know, you might want to take a listen to some of their music. Um, and, um, so he can't, that they came, um, I think they came twice in four years. Um, or they would also then refer other musicians to Georgia or their, or their management would. And actually the, the part of the, the Springsteen story was that the, um, the manager that was managing Springsteen at the time also managed a group called ""Orleans."" And Orleans had maybe two, they weren't very good, but they had like two hits, you know, like ""Dance with Me"" and those, something else. Well, anyway, the weekend that they were supposed to come, um, they had a chance to, to, to record, uh, some recording and then play a gig. And so they wanted to switch and, uh, she just said, ""Well, I'll do that, but I want Springsteen in the fall."" So she did a horse trade with, with that manager. Um, but she had built up these, um, favors from either the managers, the groups, the venues. So she, to all the venues in the Midwest, the major venues, because then when she want, like, like we would say, ""We want to get, um, uh, we want to get, um, I don't remember. Um, okay. What was his name? Oh, um, Marsalis, um, Winton Marsalies and we want to get him"". And so she would then get all the supporting dates lined up, but almost always we got Saturday night, which was amazing. Okay. So these are all these crazy things that she was able to do. So we would, so it really was sort of, um, it wasn't a very, uh, straightforward process. We would just make the list. We would talk about it. Um, and then we would figure out the calendar. We'd work around holidays, breaks, finals, midterms. Um, and then, you know, try to fit it all together. Um, keeping in mind that when the band would come to play Grinnell, uh, people had to often pick them up at the airport. Or had to, uh, get them settled in their hotel and get, make sure they had their meals, which was also a lot of fun, but it was, you know, entire organization in time. So it was like, who's going to do that? Um, who's going to make sure that they, you know, after the show, they get where they're supposed to go, not get in trouble. And, um, it occurred sometimes. Um, and then, um, you know, make sure they got out of town. So there was, there was a lot of that organization that had to be done as well. So it wasn't exactly this, you know, checklist, checklist, checklist, checklist, but, but, you know, there was some of that. Also, some of the bands, um, had some very odd requests, and they were actually in their contracts. So, you know, Frank Sinatra actually had in his contracts that he wanted tootsie pops in his dressing room for every show but no brown tootsie pops. That was in his contract. So, some of these contracts had stuff like certain kinds of liquor they wanted in their, in the dressing room. Of course, you know, only someone 21 could go do that. And then you had to go to the state liquor store to buy it. Um, there were other things they wanted that we, um, had to work around because they were at the time not legal. Um, so stuff like that. So we had, we had Georgia was coordinating all that. So. Made it interesting."
34:43:00,Harris,"Uh, can you, what were so specifically, uh, what were Georgia's, um, like designated responsibilities in, in all of that? Like what were, yeah."
35:00:00,Render,"So I, you know, I don't know exactly all the things that she did that were not, uh, specific to this program. Uh, and I'm sure over time that changed, you know, there was things she did, uh, in her earlier in her career Grinnell that, that, that. I don't know all the things that she did. Okay. But, um, you know, she was negotiating the contracts. Um, she was, um, ensuring, you know, she was scouting talent, um, and having people scout talent for her. A lot of the people who had graduated from Grinnell who were, you know, Concert Chair people or involved in the program stayed in the industry. So, in fact, if you were to sort of look at this list of who were Concert Chair people and who were Social Coordinators, um, it's pretty, pretty impressive. So my, the people who are concert chairmen when I was social coordinator, Dan Hexter was the manager for Charlie Pride and other entertainers. And Pat Irwin, who has come back to campus many times, uh, plays, plays in the B-52s. And, um, and has done all, he wrote the music for a show called, ""Dexter."" I don't know if you've ever heard of that. It was on Showtime. So he's pretty famous. Um, uh, there are others who are record executives who were, um, uh, so, so she had this whole network of people that she was always cultivating and, and working with. So a lot of time on the phone, um, uh, then she worked faculty, um, and was a resource. She was also, that was another big part of her job. She was just a resource to faculty in any discipline that required anything that had to do with, you know, performing arts where say a professor wanted, um, materials or maybe even wanted a performance, uh, like, you know, in a Shakespeare or English or something, you know, a course. And, of course, they would, they would go to Georgia and, and she would help them with, with that part of it. Um, also, she was surprisingly, she's a very good writer. And, um, so, um, you know, again, if you were sort of in her world, uh, you were, she was helping students write their papers and, um, you know, again, I don't know if that was in her job description. I don't even know what it was, you know? So, um, it's kind of, you know, others might know that more formally. I didn't know what it was. So. Y"
37:41:00,Harris,"Yeah. In, in all of the, uh, like records we have of her, her job, her job title keeps changing over and over again, so it tracks. Um, would you, uh, the, uh, obviously the, um... all of the, the phone-remote thing is, um, pretty significant, but were there other and what other aspects of Georgia's person- personality or work style were interesting or unique?"
38:17:00,Render,"So I was trying to figure out how I was going to get to this, but now you've given me the opportunity. So obviously we would talk on the phone about business, you know, what we needed to get done. Uh, what was coming, um, barely talked about herself or her family, but occasionally would. Um, and then always asked about mine. So, a lot of the calls were just ""What's on your mind? What are you thinking about? What's... how's your..., you know, what's going on in your classes?"" And there was a period of time when, um, my father and I were not getting along particularly well. And, uh, is, should not be surprising. Um, uh, and so a lot of conversation about that. And, um, uh, conversation about. Uh, my, my, uh, relationship life, uh, and discussions more than my wife even knows about her. Um, so Georgia was an incredible listener. And so, and wasn't, um, I tend to be, when I'm giving advice, I tend to be more reactive. Something comes in my head. I'm worried I'm going to forget it, or it's right in my head the way I want to say it. So I say it. And sometimes, you know, the best thing about being a good listener listeners is they, they don't react right away. They, they listen to get the whole piece of the story before they start asking questions. Good listeners ask good questions. So I think that I learned a lot from her on how to ask good questions and be more patient and be a more patient listener. Um, because she was such a, she was so good at it. So now it's Graduation. And, um, my parents are coming and we're having this whole discussion about how my parents are coming and, uh, and things are fine now and she wants to meet my dad. And so, uh, I was honored and surprised, but I lived off campus. And so she drove over to my apartment, uh, where my parents were to me, to talk to my dad. And the two of them went off and talked for a little while. And then, um, and then she got in her Ford Falcon and drove, you know, we wanted to have lunch with her. She didn't want to do it. And off she went. So, um, you know, I don't really know what she said to my dad. He never really said anything, but it was that that was interesting that she was so wanting to meet my dad and find out who he was as sort of an, you know, key to sort of like who I was. Very interesting. So..um... I think that um, an underated skill is being able to asses people um, for various purposes. You know, is this a potential friend? Is this someone who is going to be an ally? Someone I can work with? Someone I can trust? And that's in life, business, wherever you are. And I think that skill is underrated that I learned from her. Like, who can... because I would say to her, ""Did you sign a contract for that?"" You know, and she goes, ""Oh no, I know so and so... that's not going to be a problem."" The artistis always had contracts but if she was cutting some deal with University of Iowa. Um you know, so somebody would play there Friday or another Saturday, uh, that was all done over the phone as all her relatioinships etc... And it was like, how do you even trust that person? I don't know, you just read them. There are certain ques they give you. So that was another, I would say, unappreciated skill in general is, you know, how to learn to trust people. So, too much of this, you know, doesn't let you spend enough time talking to people to figure them out. I don't know if you have heard of a book called ""Blink."" Ever heard of a book called, ""Blink""? Uh... Short, you should read it. It's really basically about how we are wired as human beings and when we meet somebody the first thing we do is asses if they are going to kill us. It is sort of this threat assesement. So we learn a lot about a person that we meet for the first time. That first period or first few minutes that we are with them or see them. That is sort of how we are wired internally, and that impression, um, it's an intersting book, so, um. What else you got?"
43:32:00,Harris,"Yeah. Yeah. Um, uh, I just one more, I, one more follow up with that sort of thread. Um, I believe I do. I think it was Kit Wall, um, had mentioned, um, that, uh, at least, um, from her point of view, you seemed, uh, to be, um, like uniquely close with Georgia compared to, uh, like any, any other Grinnell students. Other Grinnell students that she was aware of was that was that something you felt at all? Or did you, uh, like, like how did, how did you view your relationship with Georgia?"
44:15:00,Render,"Um, well, first of all, uh, I, I guess I didn't really think about that or realize that till much later. Um, that there were other people in SGA or other people would held this position that, um, weren't as open to being on the phone as much as I was with her. Um, so I think just from the volume of time we spent together on the phone, but also what we talked about. Um, so I think that, you know, it was pretty, as I mentioned, you know, my parents, my, my student, you know, my work, my personal relationships. Um, what was going on in the world? What was I going to do? Um, I think from that point of view, you know, we were pretty close. I also had some of those relationships with professors also. So, uh, Professor Kasimow, who is a religion professor, um, to this day, still, still in touch with him. Um, Professor Moyer. So some of the, some of the oldies, but goodies are still sort of kicking around. Um, we're still there. Um, but not, not sort of to the intensity of, you know, what I would talk about. Georgia and, you know, um, I, I think it's interesting. I don't think this changes. You know, there are some people who go to school. They know exactly what they want to do. You know, they get through school, they're going to go to med school, they go to law school. They're, they're going to be an engineer. They should just have it sort of the path down. And then, um, then there's a lot of students that have no idea what they're going to do. Um, and they're just going to see what happens. Um, and, um, and, um, and. And I, I actually, what I going to college, I had no idea what I was going to do. Not a clue. And so I just didn't really even know what my talents were. And, and you're going to Grinnell, you, you, you certainly, you learn to write. That's the most important thing. Biggest skill. Assimulate data. And think critically. And write. And I do that every day. I'm about to do it when I get off the phone with you, this call with you. Um, and so it's you, you, there's a lot of angst involved with not knowing what you're going to do. And, um, you know, hopefully over time you find an interest. You, you, there's a skill. There's something comes along. And so by the time I started talking to Georgia regularly, um, I decided there were some things that I was interested in doing. And, you know, next thing I know, you know, I get a letter from, you know, somebody from city of Chicago, um, inviting me to come talk to them, which was done arranged by Georgia. I had no idea she was going to do it. So stuff like that, you know, um, so I, I would say that that's sort of what we talked about and what, what we, um, her interest in sort of keeping me calm, uh, or less anxious was important."
47:35:00,Harris,"I, I think the one thing that sticks out to me most from all the accounts of Georgia I've like read in the S and B and stuff is just like how intensely she cares about, uh, her community and the people around her."
47:55:00,Render,Right.
47:59:00,Harris,"Yeah, sort of, uh, I guess a little bit transitioning though. Um, during, uh, I, I, you mentioned, um, the Springsteen Concert being a regret of yours, um, from Grinnell were there. Um, I guess on sort of the opposite end where was there a concert that like stuck out as like, like particularly fun or a concert you planned that went well just..."
48:29:00,Render,"So, um, there's a couple. Um, so there was a show by a group called, ""The Persuasions."" Persuasions. So another sort of, uh, uh, uh, trend that was early on. Uh, so The Persuasions were an  acapella group. And of course now, you know, sort of acapella sort of sweeping the country. There's maybe a little passe now, but Persuasions were, um, um, uh, you know, uh, four black men, uh, who were, uh, again, some connection... friends of Georgia. Uh, and they, um, it was like watching a version of The Four Tops or, uh, but it was, but, but they were making all the sounds and it was kind of soulful or whatever. And so, um, picked them up at the airport, um, in the, in the college van, uh, brought them in for the show and they were going to do two shows. So, and the reason they did that is they didn't want to do it in a big venue. They want, so they did in the South Lounge of the, of The Forum. So maybe you could have two hundred and fifty people in there at one time, maybe at the most 200. So it was, they're going to be small shows. And they literally, um, there were, there were tickets. For those, for that show. I don't know why we did it that way, but this was what they, they, they did not. They did not, they limit, they wanted to limit how many people could come to the show. So. They do the first show. I get to come out and, uh, introduce them, which is like. The coolest thing in the world. And then they're going to change outfits because they're moving around, they're sweating and everyone's in their outfit. And one of them, them, it was like a leisure suit. The zipper was stuck. And so now do we, wow, what are we going to do? And so, um, an old trick, uh, you know, talking about my parents was, you know, stuck zipper. You get a bar of soap and you rub it on the teeth of the zipper and you sort of lubricate the zipper. And so I went down into the kitchen or the bed. I went somewhere, got a bar of soap. Fix the zipper. The show goes on. And then for the last, the last song, uh, uh, Joe Washington says, ""Well, you know, without Robert, there's no show because he, you know, he, we had a wardrobe issue and he fixed it. So come on out."" So I got to sing the last song, um, with The Persuasions. Um, so fast forward now a couple years. Uh, uh, I'm in Chicago. I'm out at a club with my now wife and The Persuasions are playing and I've told her the story, which she does not believe. And in between sets, Joe Washington is in the bar. And I walk up to him and he looks at me and he goes, ""Hey, Robert!"" Just like that. And then he goes, ""Is this your lady?"" ""Yes."" He goes, ""Man, you saved the day."" And that, that was it. So from that, then on, my wife pretty much believes every story I tell her. So I, it's, it was great credibility. So that's, that's right up there with, uh, you know, a memory of something related to a concert. Um, otherwise there were just some amazing, amazing concerts, um, just for the music. And, uh, that was probably the most involved I got in, uh, you know, the whole process in, in, in solving a problem. And then to have the guy remember, uh, the story, you know, and instantly recognize me was pretty cool. So, um, I guess the only other thing I'll tell you is that, um, if ever, there's an actress, her name is Julie Harris. And Julie Harris, at the time, was pretty famous. And the, there was a on- person show, uh, about Emily Dickinson. And so this was another coup, uh, between Georgia and Professor Don Smith and the, and the Arts Committee to bring this one-person show to Grinnell. Um, a lot of fundraising and all kinds of activity to get this to happen. Um, so, um, so again, there was some very specific instructions from her. She stayed at Grinnell house, and she had a dog. And the dog had to be walked several times. And who was in charge of walking the dog? So I had to go over to Grinnell House, walk the dog, and then I had a report back to Julie Harris on whether the dog pooped or peed. And I even asked her if she wanted me to tell her and, you know, submit this in writing. She thought about itided  then decided not to. She was. A real hat. Well, I won't use that. It's a strong word. She was very standoffish. But when, when it was all said and done, um, I think that there was a meeting before she went on and Georgia was there and, um, whatever that, wherever that was, Georgia just smoothed it all over and everything was fine. But I got to walk Julie Harris's dog, which was about, was, you know, a small little dog. A small little annoying dog."
54:34:00,Harris,"Yeah, definitely not as fun as getting to, getting to play on the last song on stage, but"
