timestamp,speaker,words
12:47,Meltzer,"Yeah, that was the daily double of how cool is this. We were. Since September 20th, and I think it was October that he was undercover at Time in Newsweek. And so we were, you know, we were golden. We were. And the show was what everybody said it was. I mean, you know, I have seen over the years many, many, many recollections of it. And it was all that. I mean, I did go back, I introduced the band, I remember that. And I went back into the, I think it might have been, it was a locker room. The band was in the locker room, and Bruce was sitting on a chair eating a banana. And I said, introduce myself. And he was, you know, he was very low-key. And I said, ""So I'm going to introduce you guys. How do you want to be introduced?"" And he said, All he said was, ""Just tell'em we're from New Jersey."" I said, ""Okay, well, I'll make sure I mention that."" I mean, it was the stage was there and the lights were set. Instruments were laid out, and uh I I have a very clear reco- recollection of uh of uh stage lights kind of ricocheting off the saxophones and couldn't see a thing in the crowd .And I thought, ""Well, this is a Rock and Roll show."" That's what this is.  And that was, you know, introduced the band and they blew the roof off to join. It was, it was, it was, it was that."
14:18,Brown,"Yeah, that's kind of insane. I mean, I was here this summer and you come for like alumni weekend and people are so talking about it. Like.."
14:25,Melzter,"Oh, oh, it's yeah. I do wonder. On some level, you know, people who swear they were at this game or that game, you know. Oh, I saw, you know, I'm sure there were people that night who didn't go to the concert. I never heard of this guy, I want to go. And then, but of course, now they'll say, ""Oh, I was there, I was at the third row."" But yeah, it was fun. I mean, they the band the band kind of hung out in the, you know, before the show. And I remember they played, oh, it's very cool.They played, I think he played ""Quarter to Three,"" which is an old an old big time swinging number that they warmed up with, or they did a sound check with. And then the band came in and it was very cute. Funny because that authentic Grinnell stuff. It came in with Grinnell hats and Grinnell Grinnell shirts, and except they had gone to a sports store downtown, and it was all Grinnell High School. So we're like, ""Well, okay, Tigers, Pioneers, what's the difference?"" It said ""Grinnell."""
15:33,Brown,"Now, so I guess I guess kind of on on the performance itself, um, your interactions with the Boss and the E Street band, do you remember talking to them? Like you you talked to them the one time, but were you facilitating meals at all, transportation? Or did they kind of have their own thing?"
15:48,Meltzer,"We did that with every other group. They took care of everything themselves. We certainly asked. I mean, we were, frankly, Carlson and I were very excited about picking them up at the airport. And driving them to dinner or wherever they wanted to go. But they weren't doing that. So I think they they took they got their own meals. They stayed out at a hotel out by the by the by the airport. I mean by the interstate. Well, it is by the airport, I guess. And but no, they were self-sufficient. They didn't, you know. So lots of other bands we did that with, but and performers, but but Bruce was like, you know, the band was, like I said, they were self-sufficient. I think there were people trying to get, you know, invite him to there's all kinds of stories. People trying to get him to come to dinner after the show. You know, we invited him to our house. You know, we were trying to get him to come, you know, all that. We left them alone. I mean, they clearly said they were fine. And they went around town, like I said, they went around town on their own. They went downtown. They got some Grinnell stuff. Grinnell High School stuff. And but Bruce was, you know, he was certainly very polite and a nice guy. And but they were, like I said, I mean, they were really professional. Those guys were. They knew what they were doing and they were there to do a job."
17:16,Brown,"Yeah, no, I think getting them to rural Iowa in the first place is a pretty big victory. So..."
17:22,Meltzer,"Yeah, that's you know, that's it in retrospect, of course, when you look somebody pointed this out to me once, and I thought it was pretty funny. If you go to i if you go to the Bruce Springsteen Wikipedia page. Which is very long, but there's a big big artists have among the categories is concert tours or tour dates or something. And it will list the venue and the city and the date. And so if you go to 1975, it's there. It's 1975. And it's like Dallas. Houston, Oklahoma City, Grinnell, Minneapolis, Chicago. It's like, which doesn't belong and why? It's very funny."
18:10,Brown,"Yeah. Yeah. It's it's kind of phenomenal. So you you have this performance, and do you have any other major memories? I mean, I mean, that alone is incredible, but any other memorable concert moments or Interactions with bands that you kind of remember were concerts that you really enjoyed?"
18:27,Meltzer,"Oh, besides Bruce? Oh, yeah, absolutely. We had, yeah, oh, yeah. Let's see. We went to dinner. Our jazz guys were, we did very well with jazz. We had Charles Mingus and we had Rahsaan Roland Kirk. And we took we got Roland Kirk from the airport and we took him to dinner. I don't know if it's still out there, but there was a place called ""BJ's."" It was a restaurant out at the golf course. And that was the fancy place in town, just outside of town there, at the Oakland Acres Golf Course. And so and Roland Kirk was very funny.  He was quite quite weird but very funny and you know just I had a girlfriend at the time named Mary and he sat across from her going ""Mary."" He's just can't.  And kind of freaking her. And he's blind, so he can't see her, but he's just repeating it. And she's like, and she's. You know, so that was kind of cute. And he was uh and the band they both played. No, wait, he played Roland Kirk played the the shows in the uh in Roberts. And his, I remember his piano player was like down in the basement, Hilton Ruiz was his name, down in the basement of Roberts smoking like a lot of weed. And Roland Kirk going down, and we had to go. We couldn't find him. So Kirk said, ""Where's the bathroom?""  So, we went and found him in the bathroom. And all Roland Kirk said was, ""Remember the gig, remember the gig."" And it's like, take it easy there. That and Charles Mingus, and I had actually gone home. For a friend's wedding. And Carlson told me that Mingus outside of the Forum bent down and picked up a little bit of dirt and ate it. And Carlson said, ""Huh?"" And Mingus said, ""I like to ingest the Earth wherever I play."" So, yeah. And so that was a little funny. That was a little weird. And also, we had, we got lucky that year that in the Winter, we had, I don't know if you know, do you know who Steve Goodman is? Steve Goodman was a wrote wrote the song ""Good Morning America."" Right, the Arlo Guthrie song, and he was a great Chicago musician, played with John Bryne a lot, and so he was he was wonderful. I played two shows. He was a little cranky about how many people from the first show would be at the second show, and why didn't we know that? Well, because, again, here's our concert ticket. system. We just give you a paper ticket and you hand it in, and that's it. But but he was wonderful. He was a great performer. And there was a fellow called ""Leon Redbone."" Who was also a yeah, these are these are names from the seventies. But uh, we played snooker together. He took we went downtown because uh when we told him there was a snooker table a pool hall with a snooker table. So they actually taught me how to play snooker. I like to play pocket billiards, so I didn't know how to play snooker. So there's a bar called ""Links"" down on like Fourth Avenue. Anyway, they had four pools. Beyond Redbone taught me how to play snooker. Who else? Jonathan Richman and the Modern Lovers? Was the other the other band? And we tried to get, as I recall, we couldn't do it, but we were our big our hope was to get either Patti Smith or Roxy Music in the Spring, but we couldn't get them. And that was that was that was pretty much the year. We ended up we ended up, I think, having a pretty good year when you look at the roster of music. "
22:25,Brown,"Yeah, pretty eventful. Not the typical stories you get about Minglis or Kirk normally. So great to have that for the archives. But I guess kind of on one point, the ticketing system. Do you remember ever I think think specifically with the Bruce Springsteen concert, ticketing being an issue or a controversy at all, of like keeping track... "
22:50,Meltzer,"Oh yeah, they didn't people coming from the outside, so you had to have a ticket. I think that might have been, as I recall, and don't don't quote me, but I think it was the first, well, you can quote me, I guess you can. I think that was the first time there actually were tickets. I don't remember having I again, do I remember like walking into other shows before that? No, I don't. But I think that was a big deal because they were they were afraid of like, you know, people from the outside coming from all over and overwhelming the, a cracked security team we put together from my high school class. So I think there might was there private security hired? I can't remember. You'd have to. Carlson might remember that.  I don't remember. Carlson also recalls them trying. He though that they were trying to pull out last minute.  Like, you know, they wanted, they made some demands, and we just kept meeting their demands. So, you know, we'll need this much electricity. Okay, so we'll get that much electricity. We need this much. Now, now we need more. We need more. Space for a stage, so we we accommodated everything. We made it so they couldn't they couldn't say no."
24:07:00,Brown,"Uh no sorry oh no, are you can you hear me?"
24:10:00,Meltzer,"Yeah, "
24:12:00,Brown,"Okay, okay, it seems from all the archived material we can see and from the different testimonies we've collected, putting together the Bruce Springsteen Concert was one of the biggest logistical efforts that Grinnell undertook, especially in the seventies. But yeah, no, that that that would sound about right.  It's it's also kind of crazy because you know, even now it's rural Iowa. Things are pretty laxed and very laid back. But you go to Grinnell in the 70s, I mean, the recreational pastimes and activities Combined with the music scene there. It's laissez-faire in a way that's, I don't know if it'll ever be repeated again. It's pretty incredible."
24:50:00,Meltzer,"Oh, yeah. No, I think it was, you know. It was, it was, you can't, you could, it couldn't happen again only because of just uh, well, just the modern world, and and you know, you can't. Media gets out that somebody like like Bruce Springsteen is there and people were fanatics. They they would come from everywhere. But you know, the fact that we got like interest from the media in Chicago was enough to make people go, ""Oh, wow, we got to really clamp this down."" But it was fine. It was just fine. Everyone had a good time. There were no, nothing, nothing, nothing untoward happened. But it was, again, I mean, it was a time and place that can't happen again, as far as I can tell."
25:32:00,Brown,"So, I guess, kind of heading this end of the interview, do you have? Your big takeaways from Grinnell, you know, either as a Concert Chair or as a student experiencing the music here or just Grinnell in general, do you have like big takeaways, big lessons you've learned you felt from the college?"
25:46:00,Meltzer,"Oh, absolutely. Yeah. I think I got opportunities to do things like that that I wouldn't have gotten otherwise. I got a wife out of the deal. which is kind of kind of kind of key. And what else? Yeah, I think it was that you the the message was at that time, and I d I hope I think it still sort of feels like it is, which is you can do anything. You can do anything you want. You know, you um It was a very open and nurturing atmosphere. And thinking specifically about Concerts, it's like, you know, where else could I have done something like that when I was 20 years old? No place. There's no place I could have done that. So it was it was quite a it was quite a unique experience that that that small environment allowed me to you know have that experience."
26:48:00,Brown,"Yeah, no, I couldn't agree more. I'm heading into my fourth and final year at Grinnell. And it's kind of, you know, it really goes by like that in a flash. "
26:59:00,Meltzer,"Oh absolutely. I tell ya something Miles,  So the last 50 years."
27:05:00,Brown,"Well, you know, it's funny 'cause I mean the Nebraska album comes out like seven years after after it's performed at Grinnell, and now they're like the fortieth year anniversary They're going to do a like a bio pic of Springsteen."
27:18:00,Meltzer,"Already like in the can, buddy, for ready to come out like in November, I guess."
27:22:00,Brown,"Yeah. Yeah. It's uh everyone tells me that, like, you know, sooner or later they're going to be interviewing me for my stories. And I'm like, ""that's that's way off."""
27:32:00,Meltzer,Yeah.
27:33:00,Brown,"""and I'll never..."" Pushing that way off into the future."
27:36:00,Meltzer,"I'm here to tell you, it it goes fast."
27:38:00,Brown,Okay.
27:39:00,Meltzer,"Not not for looking back, yes. Looking ahead, of course, no. You can't imagine, like, you know. 2055, 2065, what? You know, but so enjoy it. Enjoy it while you're there."
27:54:00,Brown,"Well, thank you very much, Dan. We greatly appreciate this. Do you have any final comments or questions or feedback you'd like to give?"
28:01:00,Meltzer,"No, I'm glad you're doing it. I think that's great. I think it's because of the uniqueness of the s what the location of the school. It's when you look at a roster of bands and events over the years, it's very impressive that some of the other acts that have shown up. So I'm happier minting it all. Is this something that will be for general consumption, or is there going to be a group of people that will be able to see it? What's the end game of the project?"
28:39:00,Brown,"Yeah, we have release forms. I believe you signed one, but we can also adjust depending on your comfortability. Making publicly available these interviews and transcripts of these interviews on a public-facing website about Georgia Dentel and the general twentieth century over now, kind of collecting all the different oral histories throughout the decades from 1960 to the early 90s of Grinnell concerts, music, and then Georgia Dentel herself. And we're compiling it with a timeline of all the concerts, the Concerts Chairs, and other things like that."
29:07:00,Meltzer,"Okay. I haven't actually sent something. I think I've got something next to my door to send you, whatever release there is. So I'll send that to you guys."
29:15:00,Brown,"Okay, great. Yeah, sounds good. I'm going to stop recording right now."
